name,version,file,integrity,url
"@tailwindcss/oxide-freebsd-x64","4.2.1","tarballs/tailwindcss__oxide-freebsd-x64-4.2.1.tgz","sha512-5e/AkgYJT/cpbkys/OU2Ei2jdETCLlifwm7ogMC7/hksI2fC3iiq6OcXwjibcIjPung0kRtR3TxEITkqgn0TcA==","https://registry.npmjs.org/@tailwindcss/oxide-freebsd-x64/-/oxide-freebsd-x64-4.2.1.tgz"
"@tailwindcss/oxide-linux-arm-gnueabihf","4.2.1","tarballs/tailwindcss__oxide-linux-arm-gnueabihf-4.2.1.tgz","sha512-Uny1EcVTTmerCKt/1ZuKTkb0x8ZaiuYucg2/kImO5A5Y/kBz41/+j0gxUZl+hTF3xkWpDmHX+TaWhOtba2Fyuw==","https://registry.npmjs.org/@tailwindcss/oxide-linux-arm-gnueabihf/-/oxide-linux-arm-gnueabihf-4.2.1.tgz"
"@tailwindcss/oxide-linux-arm64-gnu","4.2.1","tarballs/tailwindcss__oxide-linux-arm64-gnu-4.2.1.tgz","sha512-CTrwomI+c7n6aSSQlsPL0roRiNMDQ/YzMD9EjcR+H4f0I1SQ8QqIuPnsVp7QgMkC1Qi8rtkekLkOFjo7OlEFRQ==","https://registry.npmjs.org/@tailwindcss/oxide-linux-arm64-gnu/-/oxide-linux-arm64-gnu-4.2.1.tgz"
"@tailwindcss/oxide-linux-arm64-musl","4.2.1","tarballs/tailwindcss__oxide-linux-arm64-musl-4.2.1.tgz","sha512-WZA0CHRL/SP1TRbA5mp9htsppSEkWuQ4KsSUumYQnyl8ZdT39ntwqmz4IUHGN6p4XdSlYfJwM4rRzZLShHsGAQ==","https://registry.npmjs.org/@tailwindcss/oxide-linux-arm64-musl/-/oxide-linux-arm64-musl-4.2.1.tgz"
"@tailwindcss/oxide-linux-x64-gnu","4.2.1","tarballs/tailwindcss__oxide-linux-x64-gnu-4.2.1.tgz","sha512-qMFzxI2YlBOLW5PhblzuSWlWfwLHaneBE0xHzLrBgNtqN6mWfs+qYbhryGSXQjFYB1Dzf5w+LN5qbUTPhW7Y5g==","https://registry.npmjs.org/@tailwindcss/oxide-linux-x64-gnu/-/oxide-linux-x64-gnu-4.2.1.tgz"
"@tailwindcss/oxide-linux-x64-musl","4.2.1","tarballs/tailwindcss__oxide-linux-x64-musl-4.2.1.tgz","sha512-5r1X2FKnCMUPlXTWRYpHdPYUY6a1Ar/t7P24OuiEdEOmms5lyqjDRvVY1yy9Rmioh+AunQ0rWiOTPE8F9A3v5g==","https://registry.npmjs.org/@tailwindcss/oxide-linux-x64-musl/-/oxide-linux-x64-musl-4.2.1.tgz"
"@tailwindcss/oxide-wasm32-wasi","4.2.1","tarballs/tailwindcss__oxide-wasm32-wasi-4.2.1.tgz","sha512-MGFB5cVPvshR85MTJkEvqDUnuNoysrsRxd6vnk1Lf2tbiqNlXpHYZqkqOQalydienEWOHHFyyuTSYRsLfxFJ2Q==","https://registry.npmjs.org/@tailwindcss/oxide-wasm32-wasi/-/oxide-wasm32-wasi-4.2.1.tgz"
"@tailwindcss/oxide-win32-arm64-msvc","4.2.1","tarballs/tailwindcss__oxide-win32-arm64-msvc-4.2.1.tgz","sha512-YlUEHRHBGnCMh4Nj4GnqQyBtsshUPdiNroZj8VPkvTZSoHsilRCwXcVKnG9kyi0ZFAS/3u+qKHBdDc81SADTRA==","https://registry.npmjs.org/@tailwindcss/oxide-win32-arm64-msvc/-/oxide-win32-arm64-msvc-4.2.1.tgz"
"@tailwindcss/oxide-win32-x64-msvc","4.2.1","tarballs/tailwindcss__oxide-win32-x64-msvc-4.2.1.tgz","sha512-rbO34G5sMWWyrN/idLeVxAZgAKWrn5LiR3/I90Q9MkA67s6T1oB0xtTe+0heoBvHSpbU9Mk7i6uwJnpo4u21XQ==","https://registry.npmjs.org/@tailwindcss/oxide-win32-x64-msvc/-/oxide-win32-x64-msvc-4.2.1.tgz"
"@tailwindcss/oxide","4.2.1","tarballs/tailwindcss__oxide-4.2.1.tgz","sha512-yv9jeEFWnjKCI6/T3Oq50yQEOqmpmpfzG1hcZsAOaXFQPfzWprWrlHSdGPEF3WQTi8zu8ohC9Mh9J470nT5pUw==","https://registry.npmjs.org/@tailwindcss/oxide/-/oxide-4.2.1.tgz"
"@tailwindcss/postcss","4.2.1","tarballs/tailwindcss__postcss-4.2.1.tgz","sha512-OEwGIBnXnj7zJeonOh6ZG9woofIjGrd2BORfvE5p9USYKDCZoQmfqLcfNiRWoJlRWLdNPn2IgVZuWAOM4iTYMw==","https://registry.npmjs.org/@tailwindcss/postcss/-/postcss-4.2.1.tgz"
"@tybys/wasm-util","0.10.2","tarballs/tybys__wasm-util-0.10.2.tgz","sha512-RoBvJ2X0wuKlWFIjrwffGw1IqZHKQqzIchKaadZZfnNpsAYp2mM0h36JtPCjNDAHGgYez/15uMBpfGwchhiMgg==","https://registry.npmjs.org/@tybys/wasm-util/-/wasm-util-0.10.2.tgz"
"@types/estree","1.0.9","tarballs/types__estree-1.0.9.tgz","sha512-GhdPgy1el4/ImP05X05Uw4cw2/M93BCUmnEvWZNStlCzEKME4Fkk+YpoA5OiHNQmoS7Cafb8Xa3Pya8m1Qrzeg==","https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz"
"@types/json-schema","7.0.15","tarballs/types__json-schema-7.0.15.tgz","sha512-5+fP8P8MFNC+AyZCDxrB2pkZFPGzqQWUzpSeuuVLvm8VMcorNYavBqoFcxK8bQz4Qsbn4oUEEem4wDLfcysGHA==","https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz"
"@types/json5","0.0.29","tarballs/types__json5-0.0.29.tgz","sha512-dRLjCWHYg4oaA77cxO64oO+7JwCwnIzkZPdrrC71jQmQtlhM556pwKo5bUzqvZndkVbeFLIIi+9TC40JNF5hNQ==","https://registry.npmjs.org/@types/json5/-/json5-0.0.29.tgz"
"@types/node","22.19.19","tarballs/types__node-22.19.19.tgz","sha512-dyh/xO2Fh5bYrfWaaqGrRQQGkNdmYw6AmaAUvYeUMNTWQtvb796ikLdmTchRmOlOiIJ1TDXfWgVx1QkUlQ6Hew==","https://registry.npmjs.org/@types/node/-/node-22.19.19.tgz"
"@types/react-dom","19.2.3","tarballs/types__react-dom-19.2.3.tgz","sha512-jp2L/eY6fn+KgVVQAOqYItbF0VY/YApe5Mz2F0aykSO8gx31bYCZyvSeYxCHKvzHG5eZjc+zyaS5BrBWya2+kQ==","https://registry.npmjs.org/@types/react-dom/-/react-dom-19.2.3.tgz"
"@types/react","19.2.14","tarballs/types__react-19.2.14.tgz","sha512-ilcTH/UniCkMdtexkoCN0bI7pMcJDvmQFPvuPvmEaYA/NSfFTAgdUSLAoVjaRJm7+6PvcM+q1zYOwS4wTYMF9w==","https://registry.npmjs.org/@types/react/-/react-19.2.14.tgz"
"@typescript-eslint/eslint-plugin","8.60.1","tarballs/typescript-eslint__eslint-plugin-8.60.1.tgz","sha512-JQ4S5GB0tfjO8BuJ4fcX+HodkzJjYBV+7OJ+wLygaX7OGQ7FudyHL4NSCA6ob+w3Yn+5MkKIozOwQhXeM7opVg==","https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.60.1.tgz"
"@typescript-eslint/parser","8.60.1","tarballs/typescript-eslint__parser-8.60.1.tgz","sha512-A0M6ua6H252bVjPvvtSgl2QA4+ET9S5Mtkb2GDyTxIhH/C4qDItT7RQNO5PhMC6NXGYXOR9dIalcDDgBKT7oFA==","https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.60.1.tgz"
"@typescript-eslint/project-service","8.60.1","tarballs/typescript-eslint__project-service-8.60.1.tgz","sha512-eXkTH2bxmXlqD1RnOPmLZ9ZM9D3VwSx04JOwBnP9RQ+yUA5a2Mu7SfW8uaV2Aon53NJzZlZYuX7tn91Izf+xaw==","https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.60.1.tgz"
"@typescript-eslint/scope-manager","8.60.1","tarballs/typescript-eslint__scope-manager-8.60.1.tgz","sha512-gvI5OQoptnxQnchOirukCuQ55svJSTuD/4k5+pC267xyBtYry748R9/c3tYUzb/iE6RZfllRz2lVulLCHkTm4w==","https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.60.1.tgz"
"@typescript-eslint/tsconfig-utils","8.60.1","tarballs/typescript-eslint__tsconfig-utils-8.60.1.tgz","sha512-nh8w4qAteiKuZu3pSSzG/yGKpw0OlkrKnzFmbVRenKaD4qc+7i1GrmZaLVkr8rk4uipiPGMOW4YsM6WmKZ5CvA==","https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.60.1.tgz"
"@typescript-eslint/type-utils","8.60.1","tarballs/typescript-eslint__type-utils-8.60.1.tgz","sha512-sdwTrpjosW7ANQYJ39ZBF1ZyEMEGVB2UsikrserVM/30a/F1dTLnu9bGxEdosugyu5caigjLrR2qiD11asjI1A==","https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.60.1.tgz"
"@typescript-eslint/types","8.60.1","tarballs/typescript-eslint__types-8.60.1.tgz","sha512-4h0tY8ppCkdCzcrl2YM5M3my0xsE1Tf8om3owEu5oPWmXwkKRmk0j0LGDzYBGUcAlesEbxBhazqu/K4cu3Ug7w==","https://registry.npmjs.org/@typescript-eslint/types/-/types-8.60.1.tgz"
"@typescript-eslint/typescript-estree","8.60.1","tarballs/typescript-eslint__typescript-estree-8.60.1.tgz","sha512-alpRkfG8hlVE5kdJW2GkfgDgXxold3e8e4l6EnmhRmRLbekgAPCCGDVD++sABy9FcgPFroq+uFcCSM1vR57Cew==","https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.60.1.tgz"
"@typescript-eslint/utils","8.60.1","tarballs/typescript-eslint__utils-8.60.1.tgz","sha512-h2MPBLoNtjc3qZWfY3Tl51yPorQ2McHn8pJfcMNTcIvrrZrr90Ykffit0yjrPFWQcRcUxzH20+6OcVdW4yHtUg==","https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.60.1.tgz"
"@typescript-eslint/visitor-keys","8.60.1","tarballs/typescript-eslint__visitor-keys-8.60.1.tgz","sha512-EbGRQg4FhrmwLodl+t3JNAnXHWVr9Vp+Zl1QBZVPY4ByfkzIT8cX3K6QWODHtkIZqqJVEWvhHSx3v5PDHsaQag==","https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.60.1.tgz"
"@unpic/core","1.0.3","tarballs/unpic__core-1.0.3.tgz","sha512-aum9YNVUGso7MjGLD0Rp/08kywCGLqZ03/q6VQBFFakDBOXWEc8D4kPGcZ8v5wEnGRex3lE+++bOuucBp3KJ/w==","https://registry.npmjs.org/@unpic/core/-/core-1.0.3.tgz"
"@unpic/react","1.0.2","tarballs/unpic__react-1.0.2.tgz","sha512-5RmRfELwTF8w+4zjtQGqjpvX+RU2VLvis3xDCS1O2uWk0PZN2cvatL+3/KAR3mshAuRrkFGTX1XwyAezSXaoCA==","https://registry.npmjs.org/@unpic/react/-/react-1.0.2.tgz"
"@unrs/resolver-binding-android-arm-eabi","1.12.2","tarballs/unrs__resolver-binding-android-arm-eabi-1.12.2.tgz","sha512-g5T90pqg1bo/7mytQx6F4iBNC0Wsh9cu+z9veDbFjc7HjpesJFWD7QMS0NGStXM075+7dJPPVvBbpZlnrdpi/w==","https://registry.npmjs.org/@unrs/resolver-binding-android-arm-eabi/-/resolver-binding-android-arm-eabi-1.12.2.tgz"
"@unrs/resolver-binding-android-arm64","1.12.2","tarballs/unrs__resolver-binding-android-arm64-1.12.2.tgz","sha512-YGCRZv/9GLhwmz6mYDeTsm/92BAyR28l6c2ReweVW5pWgfsitWLY8upvfRlGdoyD8HjeTHSYJWyZGD4KJA/nFQ==","https://registry.npmjs.org/@unrs/resolver-binding-android-arm64/-/resolver-binding-android-arm64-1.12.2.tgz"
"@unrs/resolver-binding-darwin-arm64","1.12.2","tarballs/unrs__resolver-binding-darwin-arm64-1.12.2.tgz","sha512-u9DiNT1auQMO20A9SyTuG3wUgQWB9Z7KjAg0uFuCDR1FsAY8A0CG2S6JpHS1xwm/w1G08bjXZDcyOCjv1WAm2w==","https://registry.npmjs.org/@unrs/resolver-binding-darwin-arm64/-/resolver-binding-darwin-arm64-1.12.2.tgz"
"@unrs/resolver-binding-darwin-x64","1.12.2","tarballs/unrs__resolver-binding-darwin-x64-1.12.2.tgz","sha512-f7rPLi/T1HVKZu/u6t87lroib16n8vrSzcyxI7lg4BGO9UF26KhQL44sd9eOUgrTYhvRXtWOIZT5PejdPyJfUA==","https://registry.npmjs.org/@unrs/resolver-binding-darwin-x64/-/resolver-binding-darwin-x64-1.12.2.tgz"
"@unrs/resolver-binding-freebsd-x64","1.12.2","tarballs/unrs__resolver-binding-freebsd-x64-1.12.2.tgz","sha512-BpcOjWCJub6nRZUS2zA20pmLvjtqAtGejETaIyRLiZiQf++cbrjltLA5NN/xaXfqeOBOSlMFbemIl5/S5tljmg==","https://registry.npmjs.org/@unrs/resolver-binding-freebsd-x64/-/resolver-binding-freebsd-x64-1.12.2.tgz"
"@unrs/resolver-binding-linux-arm-gnueabihf","1.12.2","tarballs/unrs__resolver-binding-linux-arm-gnueabihf-1.12.2.tgz","sha512-vZTDvdSISZjJx66OzJqtsOhzifbqRjbmI1Mnu49fQDwog5GtDI4QidRiEAYbZCRj9C8YZEW+3ZjqsyS9GR4k2A==","https://registry.npmjs.org/@unrs/resolver-binding-linux-arm-gnueabihf/-/resolver-binding-linux-arm-gnueabihf-1.12.2.tgz"
"@unrs/resolver-binding-linux-arm-musleabihf","1.12.2","tarballs/unrs__resolver-binding-linux-arm-musleabihf-1.12.2.tgz","sha512-BiPI+IrIlwcW4nLLMM21+B1dFPzd55yAVgVGrdgDjNef+ch03GdxrcyaIz8X9SsQirh/kCQ7mviyWlMxdh2D7g==","https://registry.npmjs.org/@unrs/resolver-binding-linux-arm-musleabihf/-/resolver-binding-linux-arm-musleabihf-1.12.2.tgz"
"@unrs/resolver-binding-linux-arm64-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-arm64-gnu-1.12.2.tgz","sha512-zJc0H99FEPoFfSrNpa91HYfxzfAJCr502oxNK1cfdC9hlaFI43RT+JFCann9JUgZmLzzntChHyn13Sgn9ljHNg==","https://registry.npmjs.org/@unrs/resolver-binding-linux-arm64-gnu/-/resolver-binding-linux-arm64-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-arm64-musl","1.12.2","tarballs/unrs__resolver-binding-linux-arm64-musl-1.12.2.tgz","sha512-KQ3Lki6l+Pz1k/eBipN41ES+YUK30beLGb9YqcB1O542cyLCNE6GaxrfcY3T6EezmGGk84wb5XyO9loTM9tkcA==","https://registry.npmjs.org/@unrs/resolver-binding-linux-arm64-musl/-/resolver-binding-linux-arm64-musl-1.12.2.tgz"
"@unrs/resolver-binding-linux-loong64-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-loong64-gnu-1.12.2.tgz","sha512-3SJGEh1DborhG6pyxvhPzCT4bbSIVihsvgJc13P1bHG7KLdNDaF9T3gsTwFc7Jw/5Y5/iWOjkEx7Zy0NvCGX3Q==","https://registry.npmjs.org/@unrs/resolver-binding-linux-loong64-gnu/-/resolver-binding-linux-loong64-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-loong64-musl","1.12.2","tarballs/unrs__resolver-binding-linux-loong64-musl-1.12.2.tgz","sha512-jiuG/Obbel7uw1PwHNFfrkiKhLAF6mnyZ6aWlOAVN9WqKm8v0OFGnciJIHu8+CMvXLQ8AD51LPzAoUfT21D5Ew==","https://registry.npmjs.org/@unrs/resolver-binding-linux-loong64-musl/-/resolver-binding-linux-loong64-musl-1.12.2.tgz"
"@unrs/resolver-binding-linux-ppc64-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-ppc64-gnu-1.12.2.tgz","sha512-q7xRvVpmcfeL+LlZg8Pbbo6QaTZwDU5BaGZbwfhkEsXJn3Was8xYfE0RBH266xZt0rM6B7i8xAYIvjthuUIWHg==","https://registry.npmjs.org/@unrs/resolver-binding-linux-ppc64-gnu/-/resolver-binding-linux-ppc64-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-riscv64-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-riscv64-gnu-1.12.2.tgz","sha512-0CVdx6lcnT3Q9inOH8tsMIOJ6ImndllMjqJHg8RLVdB7Vq4SfkEXl9mCSsVNuNA4MCYycRicCUxPCabVHJRr6A==","https://registry.npmjs.org/@unrs/resolver-binding-linux-riscv64-gnu/-/resolver-binding-linux-riscv64-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-riscv64-musl","1.12.2","tarballs/unrs__resolver-binding-linux-riscv64-musl-1.12.2.tgz","sha512-iOwlRo9vnp6R6ohHQS11n0NnfdXx/omhkocmIfaPRpQhKZ+3BDMkkdRVh53qjkFkpPddf+FETA28NwGN7l5l+w==","https://registry.npmjs.org/@unrs/resolver-binding-linux-riscv64-musl/-/resolver-binding-linux-riscv64-musl-1.12.2.tgz"
"@unrs/resolver-binding-linux-s390x-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-s390x-gnu-1.12.2.tgz","sha512-HYJtLfXq94q8iZNFT1lknx258wlkkWhZeUXJRqzKBBUJ00CvZ+N33zgbCqimLjsyw5Va6uUxhVa12mI+kaveEw==","https://registry.npmjs.org/@unrs/resolver-binding-linux-s390x-gnu/-/resolver-binding-linux-s390x-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-x64-gnu","1.12.2","tarballs/unrs__resolver-binding-linux-x64-gnu-1.12.2.tgz","sha512-mPsUhunKKDih5O96Y6enDQyHc1SqBPlY1E/SfMWDM3EdJ95Z9CArPeCVwCCqbP45ljvivdEk8Fxn+SIb1rDAJQ==","https://registry.npmjs.org/@unrs/resolver-binding-linux-x64-gnu/-/resolver-binding-linux-x64-gnu-1.12.2.tgz"
"@unrs/resolver-binding-linux-x64-musl","1.12.2","tarballs/unrs__resolver-binding-linux-x64-musl-1.12.2.tgz","sha512-azrt6+5ydLd8Vt210AAFis/lZevSfPw93EJRIJG+xPu4WCJ8K0kppCTpMyLPcKT7H15M4Jnt2tMp5bOvCkRC6A==","https://registry.npmjs.org/@unrs/resolver-binding-linux-x64-musl/-/resolver-binding-linux-x64-musl-1.12.2.tgz"
"@unrs/resolver-binding-openharmony-arm64","1.12.2","tarballs/unrs__resolver-binding-openharmony-arm64-1.12.2.tgz","sha512-YZ9hP4O0X9PQb8eO980qmLNGH4zT3I9+SZTdt0Pr0YyuGQhYKoOZkV02VzrzyOZJ5xIJ3UFIenKkUkGg8GjgWQ==","https://registry.npmjs.org/@unrs/resolver-binding-openharmony-arm64/-/resolver-binding-openharmony-arm64-1.12.2.tgz"
"@unrs/resolver-binding-wasm32-wasi","1.12.2","tarballs/unrs__resolver-binding-wasm32-wasi-1.12.2.tgz","sha512-tYFDIkMxSflfEc/h92ZWNsZlHSwgimbNHSO3PL2JWQHfCuC2q316jMyYU9TIWZsFK2bQwyK5VAdYgn8ygPj69A==","https://registry.npmjs.org/@unrs/resolver-binding-wasm32-wasi/-/resolver-binding-wasm32-wasi-1.12.2.tgz"
"@unrs/resolver-binding-win32-arm64-msvc","1.12.2","tarballs/unrs__resolver-binding-win32-arm64-msvc-1.12.2.tgz","sha512-qzNyg3xL0VPQmCaUh+N5jSitce6k+uCBfMDesWRnlULOZaqUkaJ0ybdT+UqlAWJoQjuqfIU/0Ptx9bteN4D82g==","https://registry.npmjs.org/@unrs/resolver-binding-win32-arm64-msvc/-/resolver-binding-win32-arm64-msvc-1.12.2.tgz"
"@unrs/resolver-binding-win32-ia32-msvc","1.12.2","tarballs/unrs__resolver-binding-win32-ia32-msvc-1.12.2.tgz","sha512-WD9sY00OfpHVGfsnHZoA8jVT+esS/Bg8z8jzxp5BnDCjjwsuKsPQrzswwpFy4J1AUJbXPRfkpcX0mXrzeXW79g==","https://registry.npmjs.org/@unrs/resolver-binding-win32-ia32-msvc/-/resolver-binding-win32-ia32-msvc-1.12.2.tgz"
"@unrs/resolver-binding-win32-x64-msvc","1.12.2","tarballs/unrs__resolver-binding-win32-x64-msvc-1.12.2.tgz","sha512-nAB74NfSNKknqQ1RrYj6uz8FcXEomu/MATJZxh/x+BArzN2U3JbOYC0APYzUIGhVY3m5hRxA8VPNdPBoG8txlA==","https://registry.npmjs.org/@unrs/resolver-binding-win32-x64-msvc/-/resolver-binding-win32-x64-msvc-1.12.2.tgz"
"@vercel/og","0.8.6","tarballs/vercel__og-0.8.6.tgz","sha512-hBcWIOppZV14bi+eAmCZj8Elj8hVSUZJTpf1lgGBhVD85pervzQ1poM/qYfFUlPraYSZYP+ASg6To5BwYmUSGQ==","https://registry.npmjs.org/@vercel/og/-/og-0.8.6.tgz"
"@vitejs/plugin-react","6.0.2","tarballs/vitejs__plugin-react-6.0.2.tgz","sha512-DlSMqo4WhThw4vB8Mpn0Woe9J+Jfq1geJ61AKW0QEgLzGMNwtIMdxbDUzLxcun8W7NbJO0e2Jg/Nxm3cCSVzzg==","https://registry.npmjs.org/@vitejs/plugin-react/-/plugin-react-6.0.2.tgz"
"@vitejs/plugin-rsc","0.5.26","tarballs/vitejs__plugin-rsc-0.5.26.tgz","sha512-T8W8ODEutblw9qXQB512LDPyv1tAbJRD/Gf0QEGsAoydl4nxEtIrghnhoI9oLY9R+7aw+cLk1ZEltxWHWf4aHw==","https://registry.npmjs.org/@vitejs/plugin-rsc/-/plugin-rsc-0.5.26.tgz"
"@webassemblyjs/ast","1.14.1","tarballs/webassemblyjs__ast-1.14.1.tgz","sha512-nuBEDgQfm1ccRp/8bCQrx1frohyufl4JlbMMZ4P1wpeOfDhF6FQkxZJ1b/e+PLwr6X1Nhw6OLme5usuBWYBvuQ==","https://registry.npmjs.org/@webassemblyjs/ast/-/ast-1.14.1.tgz"
"@webassemblyjs/floating-point-hex-parser","1.13.2","tarballs/webassemblyjs__floating-point-hex-parser-1.13.2.tgz","sha512-6oXyTOzbKxGH4steLbLNOu71Oj+C8Lg34n6CqRvqfS2O71BxY6ByfMDRhBytzknj9yGUPVJ1qIKhRlAwO1AovA==","https://registry.npmjs.org/@webassemblyjs/floating-point-hex-parser/-/floating-point-hex-parser-1.13.2.tgz"
"@webassemblyjs/helper-api-error","1.13.2","tarballs/webassemblyjs__helper-api-error-1.13.2.tgz","sha512-U56GMYxy4ZQCbDZd6JuvvNV/WFildOjsaWD3Tzzvmw/mas3cXzRJPMjP83JqEsgSbyrmaGjBfDtV7KDXV9UzFQ==","https://registry.npmjs.org/@webassemblyjs/helper-api-error/-/helper-api-error-1.13.2.tgz"
"@webassemblyjs/helper-buffer","1.14.1","tarballs/webassemblyjs__helper-buffer-1.14.1.tgz","sha512-jyH7wtcHiKssDtFPRB+iQdxlDf96m0E39yb0k5uJVhFGleZFoNw1c4aeIcVUPPbXUVJ94wwnMOAqUHyzoEPVMA==","https://registry.npmjs.org/@webassemblyjs/helper-buffer/-/helper-buffer-1.14.1.tgz"
"@webassemblyjs/helper-numbers","1.13.2","tarballs/webassemblyjs__helper-numbers-1.13.2.tgz","sha512-FE8aCmS5Q6eQYcV3gI35O4J789wlQA+7JrqTTpJqn5emA4U2hvwJmvFRC0HODS+3Ye6WioDklgd6scJ3+PLnEA==","https://registry.npmjs.org/@webassemblyjs/helper-numbers/-/helper-numbers-1.13.2.tgz"
"@webassemblyjs/helper-wasm-bytecode","1.13.2","tarballs/webassemblyjs__helper-wasm-bytecode-1.13.2.tgz","sha512-3QbLKy93F0EAIXLh0ogEVR6rOubA9AoZ+WRYhNbFyuB70j3dRdwH9g+qXhLAO0kiYGlg3TxDV+I4rQTr/YNXkA==","https://registry.npmjs.org/@webassemblyjs/helper-wasm-bytecode/-/helper-wasm-bytecode-1.13.2.tgz"
"@webassemblyjs/helper-wasm-section","1.14.1","tarballs/webassemblyjs__helper-wasm-section-1.14.1.tgz","sha512-ds5mXEqTJ6oxRoqjhWDU83OgzAYjwsCV8Lo/N+oRsNDmx/ZDpqalmrtgOMkHwxsG0iI//3BwWAErYRHtgn0dZw==","https://registry.npmjs.org/@webassemblyjs/helper-wasm-section/-/helper-wasm-section-1.14.1.tgz"
"@webassemblyjs/ieee754","1.13.2","tarballs/webassemblyjs__ieee754-1.13.2.tgz","sha512-4LtOzh58S/5lX4ITKxnAK2USuNEvpdVV9AlgGQb8rJDHaLeHciwG4zlGr0j/SNWlr7x3vO1lDEsuePvtcDNCkw==","https://registry.npmjs.org/@webassemblyjs/ieee754/-/ieee754-1.13.2.tgz"
"@webassemblyjs/leb128","1.13.2","tarballs/webassemblyjs__leb128-1.13.2.tgz","sha512-Lde1oNoIdzVzdkNEAWZ1dZ5orIbff80YPdHx20mrHwHrVNNTjNr8E3xz9BdpcGqRQbAEa+fkrCb+fRFTl/6sQw==","https://registry.npmjs.org/@webassemblyjs/leb128/-/leb128-1.13.2.tgz"
"@webassemblyjs/utf8","1.13.2","tarballs/webassemblyjs__utf8-1.13.2.tgz","sha512-3NQWGjKTASY1xV5m7Hr0iPeXD9+RDobLll3T9d2AO+g3my8xy5peVyjSag4I50mR1bBSN/Ct12lo+R9tJk0NZQ==","https://registry.npmjs.org/@webassemblyjs/utf8/-/utf8-1.13.2.tgz"
"@webassemblyjs/wasm-edit","1.14.1","tarballs/webassemblyjs__wasm-edit-1.14.1.tgz","sha512-RNJUIQH/J8iA/1NzlE4N7KtyZNHi3w7at7hDjvRNm5rcUXa00z1vRz3glZoULfJ5mpvYhLybmVcwcjGrC1pRrQ==","https://registry.npmjs.org/@webassemblyjs/wasm-edit/-/wasm-edit-1.14.1.tgz"
"@webassemblyjs/wasm-gen","1.14.1","tarballs/webassemblyjs__wasm-gen-1.14.1.tgz","sha512-AmomSIjP8ZbfGQhumkNvgC33AY7qtMCXnN6bL2u2Js4gVCg8fp735aEiMSBbDR7UQIj90n4wKAFUSEd0QN2Ukg==","https://registry.npmjs.org/@webassemblyjs/wasm-gen/-/wasm-gen-1.14.1.tgz"
"@webassemblyjs/wasm-opt","1.14.1","tarballs/webassemblyjs__wasm-opt-1.14.1.tgz","sha512-PTcKLUNvBqnY2U6E5bdOQcSM+oVP/PmrDY9NzowJjislEjwP/C4an2303MCVS2Mg9d3AJpIGdUFIQQWbPds0Sw==","https://registry.npmjs.org/@webassemblyjs/wasm-opt/-/wasm-opt-1.14.1.tgz"
"@webassemblyjs/wasm-parser","1.14.1","tarballs/webassemblyjs__wasm-parser-1.14.1.tgz","sha512-JLBl+KZ0R5qB7mCnud/yyX08jWFw5MsoalJ1pQ4EdFlgj9VdXKGuENGsiCIjegI1W7p91rUlcB/LB5yRJKNTcQ==","https://registry.npmjs.org/@webassemblyjs/wasm-parser/-/wasm-parser-1.14.1.tgz"
"@webassemblyjs/wast-printer","1.14.1","tarballs/webassemblyjs__wast-printer-1.14.1.tgz","sha512-kPSSXE6De1XOR820C90RIo2ogvZG+c3KiHzqUoO/F34Y2shGzesfqv7o57xrxovZJH/MetF5UjroJ/R/3isoiw==","https://registry.npmjs.org/@webassemblyjs/wast-printer/-/wast-printer-1.14.1.tgz"
"@xtuc/ieee754","1.2.0","tarballs/xtuc__ieee754-1.2.0.tgz","sha512-DX8nKgqcGwsc0eJSqYt5lwP4DH5FlHnmuWWBRy7X0NcaGR0ZtuyeESgMwTYVEtxmsNGY+qit4QYT/MIYTOTPeA==","https://registry.npmjs.org/@xtuc/ieee754/-/ieee754-1.2.0.tgz"
